,item,ingredient
14286,221203,citrus-infused vodka
14287,221203,hot sauce
14288,221203,lemon juice
14289,253512,spiced rum
14290,253512,malibu rum
14291,253512,blue curacao
14292,253512,orange juice
14293,253512,pineapple juice
14294,253512,carbonated lemon-lime beverage
14295,253512,pineapple slices
14296,217999,dark rum
14297,217999,amaretto
14298,217999,kahlua
14299,217999,amarula cream liqueur
14300,217999,cream
14301,235174,amaretto
14302,235174,kahlua
14303,235174,baileys irish cream
14304,235174,ground nutmeg
14305,324862,rum
14306,324862,cointreau liqueur
14307,324862,advocaat
14308,324862,pineapple slices
14309,324862,ice
14310,253070,creme de banane
14311,253070,blue curacao
14312,253070,vodka
14313,253070,coconut rum
14314,478262,dry white wine
14315,478262,blue curacao
14316,478262,fresh lemon juice
14317,478262,simple syrup
14318,478262,oranges
14319,478262,pineapple chunk
14320,478262,carbonated lemon-lime beverage
14321,115197,lemon slice
14322,115197,lime slice
14323,115197,unsweetened pineapple juice
14324,115197,frozen lemonade concentrate
14325,115197,tequila
14326,115197,orange liqueur
14327,527487,pineapple juice
14328,527487,fresh orange juice
14329,527487,kalamansi juice
14330,527487,white rum
14331,527487,dark rum
14332,527487,sugar
14333,527487,water
14334,97920,dark rum
14335,97920,pineapple juice
14336,97920,orange juice
14337,97920,coconut cream
14338,97920,nutmeg
14339,35031,light rum
14340,35031,fresh orange juice
14341,35031,fresh pineapple juice
14342,35031,coconut milk
14343,35031,meyer's dark rum
14344,149843,pineapple juice
14345,149843,orange juice
14346,149843,coco lopez
14347,149843,rum
14348,278897,limoncello
14349,278897,cranberry juice
14350,278897,club soda
14351,306880,apricot brandy
14352,306880,orange juice
14353,306880,grand marnier
14354,306880,champagne
14355,450348,tequila
14356,450348,pink grapefruit juice
14357,450348,club soda
14358,420792,lime juice
14359,420792,tequila
14360,420792,grapefruit soda
14361,420792,lime wedge
14362,420792,ice
14363,420792,coarse salt
14364,348151,pomegranate liqueur
14365,348151,hpnotiq liqueur
14366,348151,vodka
14367,348151,simple syrup
14368,348151,cranberry juice
14369,349759,pomegranate liqueur
14370,349759,cachaca
14371,349759,simple syrup
14372,349759,lime
14373,349759,ice
14374,347992,pomegranate liqueur
14375,347992,orange liqueur
14376,347992,lime
14377,347992,cranberry juice
14378,286679,pomegranate liqueur
14379,286679,lime
14380,286679,simple syrup
14381,286679,mint leaves
14382,286679,club soda
14383,286998,pomegranate liqueur
14384,286998,cranberry juice
14385,286998,grapefruit juice
14386,264639,water
14387,264639,pomegranate juice
14388,264639,sugar
14389,264639,honey
14390,264639,vodka
14391,264639,grapefruit juice
14392,264639,fresh lime juice
14393,264639,fresh mint leaves
14394,93606,coconut rum
14395,93606,banana liqueur
14396,93606,orange juice
14397,93606,pineapple juice
14398,93606,ice
14399,43197,grapefruit juice
14400,43197,orange juice
14401,43197,lime juice
14402,43197,whiskey
14403,43197,grenadine
14404,43197,ice cube
14405,43197,orange slice
14406,43197,mint sprig
14407,70831,peach schnapps
14408,70831,bacardi limon
14409,70831,malibu rum
14410,70831,absolut vodka
14411,70831,pineapple juice
14412,70831,orange juice
14413,70831,cranberry juice
14414,373199,white rum
14415,373199,grapefruit juice
14416,373199,key lime juice
14417,373199,maraschino cherry juice
14418,371307,apricot brandy
14419,371307,gin
14420,371307,orange juice
14421,371307,grenadine
14422,377167,vodka
14423,377167,passion fruit
14424,377167,lychee juice
14425,377167,fresh lime juice
14426,377167,pineapple juice
14427,377167,lychees
14428,377167,lime wedge
14429,227085,southern comfort
14430,227085,vodka
14431,227085,amaretto
14432,227085,fresh orange juice
14433,227085,pineapple juice
14434,227085,lime cordial
14435,227085,grenadine
14436,222628,cranberry juice
14437,222628,peach schnapps
14438,222628,jagermeister
14439,282738,gin
14440,282738,dry vermouth
14441,282738,creme de cassis
14442,282738,black currants
14443,289640,frozen lemonade concentrate
14444,289640,frozen limeade concentrate
14445,289640,tequila
14446,289640,triple sec
14447,289640,ice
14448,373046,passion fruit juice
14449,373046,light rum
14450,373046,light brown sugar
14451,373046,ice
14452,421227,tequila
14453,421227,passion fruit nectar
14454,421227,orange-flavored liqueur
14455,421227,superfine sugar
14456,421227,salt
14457,421227,lime wedge
14458,455532,champagne
14459,455532,passion fruit juice
14460,455532,strawberry
14461,455532,orange slice
14462,325280,dry white wine
14463,325280,brandy
14464,325280,triple sec
14465,325280,simple syrup
14466,325280,passion fruit puree
14467,325280,oranges
14468,325280,green apples
14469,325280,lemons
14470,372141,pink grapefruit juice
14471,372141,honey
14472,372141,ice cube
14473,372141,rum
14474,66869,coconut rum
14475,66869,peach brandy
14476,66869,passion fruit juice
14477,66869,orange juice
14478,66869,pineapple juice
14479,66869,crushed pineapple
14480,66869,7-up soda
14481,66869,ice
14482,40676,guava nectar
14483,40676,pineapple juice
14484,40676,ice cube
14485,40676,grenadine
14486,40676,tequila
14487,25693,pineapple juice
14488,25693,white grape juice
14489,25693,passion fruit juice
14490,25693,fresh lime juice
14491,25693,riesling wine
14492,25693,ginger ale
14493,388193,guava juice
14494,388193,passion fruit
14495,388193,sparkling white wine
14496,252241,vodka
14497,252241,blue curacao
14498,252241,grenadine
14499,430397,tequila
14500,430397,citronge
14501,430397,grapefruit juice
14502,430397,club soda
14503,430398,tequila
14504,430398,citronge
14505,430398,pineapple juice
14506,430398,fresh lime juice
14507,189722,sugar
14508,189722,mint leaves
14509,189722,"lime, juice of"
14510,189722,cranberry-raspberry juice
14511,189722,raspberry vodka
14512,189722,chambord raspberry liquor
14513,189722,club soda
14514,189722,ice
14515,271549,pomegranate juice
14516,271549,pomegranate syrup
14517,271549,simple syrup
14518,271549,orange-flavored liqueur
14519,271549,champagne
14520,318759,pineapple juice
14521,318759,cranberry juice
14522,318759,frozen lemonade concentrate
14523,318759,lemon-flavored rum
14524,318759,ginger ale
14525,173555,papaya
14526,173555,milk
14527,173555,dark rum
14528,173555,ice
14529,173555,sugar
14530,92004,strawberry
14531,92004,peach
14532,92004,white sugar
14533,92004,sparkling white wine
14534,92004,water
14535,92004,mint sprigs
14536,92004,ice cubes
14537,92004,nectarine
14538,92004,nectarines
14539,92004,frozen orange juice concentrate
14540,92004,tequila
14541,92004,ice
14542,92004,grenadine
14543,92004,mint
14544,92004,frozen cherry lemonade concentrate
14545,92004,apricot nectar
14546,92004,pineapple juice
14547,92004,ginger ale
14548,92004,light rum
14549,92004,pineapple chunks
14550,92004,lime slices
14551,92004,maraschino cherries
14552,92004,skewers
14553,230643,peach
14554,230643,tequila
14555,230643,triple sec
14556,230643,lemon juice
14557,230643,peaches
14558,214825,peach tea bag
14559,214825,boiling water
14560,214825,mint leaves
14561,214825,white rum
14562,214825,peach schnapps
14563,214825,sugar syrup
14564,214825,lemon juice
14565,214825,ice cube
14566,369931,dry white wine
14567,369931,sugar
14568,369931,triple sec
14569,369931,brandy
14570,369931,peaches
14571,369931,oranges
14572,369931,orange soda
14573,369931,ginger ale
14574,299412,peach schnapps
14575,299412,grapefruit juice
14576,299412,ice cube
14577,299412,grapefruit
14578,56773,peaches
14579,56773,sugar
14580,56773,lemon juice
14581,56773,champagne
14582,56773,peach
14583,56773,mint
14584,98912,fresh peaches
14585,98912,granulated sugar
14586,98912,honey
14587,98912,vodka
14588,322880,fresh peaches
14589,322880,granulated sugar
14590,322880,ground ginger
14591,322880,water
14592,322880,lemon juice
14593,322880,dry white wine
14594,322880,orange liqueur
14595,322880,peaches
14596,324288,ice
14597,324288,rye whiskey
14598,324288,peach nectar
14599,324288,bitters
14600,324288,frozen peaches
14601,324288,fresh mint leaves
14602,324288,lemon wedge
14603,179958,peach vodka
14604,179958,vanilla vodka
14605,179958,grenadine
14606,179958,fresh peach
14607,179958,vanilla ice cream
14608,179958,ice cubes
14609,179958,peach
14610,179958,peach preserves
14611,179958,cinnamon-sugar mixture
14612,179958,amaretti cookie
14613,329204,frozen peaches
14614,329204,frozen lemonade
14615,329204,water
14616,329204,rum
14617,329204,peach schnapps
14618,280680,frozen pink lemonade concentrate
14619,280680,vodka
14620,280680,fresh peaches
14621,280680,ice
14622,104180,peaches
14623,104180,frozen pink lemonade concentrate
14624,104180,vodka
14625,93870,vodka
14626,93870,peach schnapps
14627,93870,carbonated lemon-lime beverage
14628,93870,pineapple juice
14629,93870,cranberry juice
14630,93870,ice
14631,58750,peach liqueur
14632,58750,cream
14633,58750,creme de cacao
14634,250196,peach schnapps
14635,250196,white tequila
14636,250196,orange juice
14637,250196,grand marnier
14638,250196,simple syrup
14639,250196,fresh peach
14640,250196,lemon juice
14641,250196,coarse sugar
14642,353065,peach juice
14643,353065,ice cubes
14644,353065,vodka
14645,353065,disaronno liquor
14646,147143,peach nectar
14647,147143,orange juice
14648,147143,grenadine
14649,147143,brut champagne
14650,501171,canned peaches
14651,501171,fresh ginger
14652,501171,ice cube
14653,501171,evaporated milk
14654,501171,rum
14655,501171,pineapple juice
14656,501171,orange juice
14657,501171,grenadine
14658,501171,honey
14659,501171,maraschino cherry
14660,164177,peach vodka
14661,164177,vanilla vodka
14662,164177,grenadine
14663,164177,peach
14664,164177,peach preserves
14665,164177,cinnamon-sugar mixture
14666,513093,peach juice
14667,513093,white sugar
14668,513093,peaches
14669,513093,cinnamon sticks
14670,513093,peach schnapps
14671,513093,everclear alcohol
14672,513093,vanilla vodka
14673,45675,peach schnapps
14674,45675,sloe gin
14675,45675,orange juice
14676,45675,grenadine
14677,56272,chablis
14678,56272,peach schnapps
14679,56272,sugar
14680,56272,fresh peach
14681,56272,orange
14682,56272,lemon
14683,456884,cinnamon schnapps
14684,456884,peach schnapps
14685,456884,cranberry juice
14686,271316,peach
14687,271316,sugar
14688,271316,whiskey
14689,271316,ice
14690,42670,cream cheese
14691,42670,peaches in heavy syrup
14692,42670,dark rum
14693,42670,plain yogurt
14694,271854,peaches
14695,271854,fresh lime leaves
14696,271854,caster sugar
14697,271854,light rum
14698,271854,cranberry juice
14699,369079,peach liqueur
14700,369079,banana liqueur
14701,369079,malibu rum
14702,369079,lemon juice
14703,369079,strawberries
14704,369079,grenadine
14705,369079,ice
14706,221194,peach schnapps
14707,221194,fresh lemon juice
14708,221194,iced tea
14709,58594,dry white wine
14710,58594,peach schnapps
14711,58594,orange juice
14712,58594,pineapple juice
14713,305520,mangoes
14714,305520,firm ripe peaches
14715,305520,cream of coconut
14716,305520,frozen lemonade concentrate
14717,305520,dark rum
14718,258580,vanilla bean
14719,258580,riesling wine
14720,258580,peach schnapps
14721,258580,fresh lemon juice
14722,258580,sugar
14723,258580,peaches
14724,258580,fresh raspberry
14725,258580,orange
14726,258580,lemon
14727,134484,fresh peaches
14728,134484,ice cream
14729,134484,almond liqueur
14730,134484,vanilla vodka
14731,134484,powdered sugar
14732,15379,peach
14733,15379,champagne
14734,15379,maraschino cherries
14735,291601,vanilla vodka
14736,291601,peach schnapps
14737,291601,peach puree
14738,291601,light cream
14739,391956,peach schnapps
14740,391956,vodka
14741,391956,orange juice
14742,244578,vodka
14743,244578,peach schnapps
14744,244578,chocolate milk
14745,384779,bourbon
14746,384779,peach schnapps
14747,384779,orange juice
14748,384779,ginger ale
14749,228816,fresh mango
14750,228816,tequila
14751,228816,peach schnapps
14752,228816,lime juice
14753,228816,ice
14754,135442,ice
14755,135442,orange-infused vodka
14756,135442,peach schnapps
14757,135442,fresh peach
14758,69142,water
14759,69142,sugar
14760,69142,frozen lemonade
14761,69142,frozen peaches
14762,69142,vodka
14763,69142,lime juice
14764,69142,carbonated lemon-lime beverage
14765,18215,peach slices
14766,18215,orange juice
14767,18215,vanilla yogurt
14768,18215,honey
14769,18215,gingerroot
14770,58945,peaches
14771,58945,pineapple
14772,58945,pineapple-orange juice
14773,58945,pickled ginger
14774,58945,ice cube
14775,58945,honey
14776,58945,coconut rum
14777,136422,peach schnapps
14778,136422,peach nectar
14779,136422,white wine
14780,136422,sprite
14781,220304,frangelico liqueur
14782,220304,butterscotch schnapps
14783,220304,godiva original chocolate liqueur
14784,220304,milk
14785,328104,lemonade
14786,328104,kahlua
14787,328104,vanilla ice cream
14788,328104,milk
14789,328104,peanut butter
14790,337005,pear vodka
14791,337005,diet lemon-lime soda
14792,337005,ice
14793,260293,pear nectar
14794,260293,vodka
14795,260293,fresh lemon juice
14796,260293,ginger juice
14797,260293,ice cube
14798,260293,pear
14799,254487,lime-flavored vodka
14800,254487,pear liqueur
14801,254487,lime juice
14802,254487,sugar
14803,254487,dry vermouth
14804,441070,pear nectar
14805,441070,sparkling apple cider
14806,441070,seltzer water
14807,441070,bourbon whiskey
14808,441070,bosc pear
14809,260505,pears
14810,260505,rum
14811,260505,sweetened condensed milk
14812,260505,ice cube
14813,320377,pear vodka
14814,320377,apple juice
14815,320377,cranberry juice
14816,350062,pear vodka
14817,350062,triple sec
14818,350062,lime juice
14819,352953,pear brandy
14820,352953,triple sec
14821,352953,lime juice
14822,352953,lime zest
14823,167578,pear nectar
14824,167578,coconut rum
14825,167578,triple sec
14826,167578,"lime, juice of"
14827,249513,liqueur
14828,249513,irish cream
14829,213616,pear vodka
14830,213616,simple syrup
14831,213616,fresh lemon juice
14832,213616,ice cube
14833,213616,pears
14834,178445,vodka
14835,178445,cranberry juice
14836,178445,pineapple juice
14837,178445,cream of coconut
14838,312178,frozen lemonade
14839,312178,bourbon
14840,312178,beer
14841,312178,cherries
14842,312178,orange slice
14843,250778,cream of coconut
14844,250778,coffee liqueur
14845,250778,rum
14846,250778,creme de cacao
14847,250778,half-and-half
14848,250778,vanilla ice cream
14849,77795,peppermint stick candy
14850,77795,confectioners' sugar
14851,77795,non-dairy powdered coffee creamer
14852,77795,unsweetened cocoa
14853,77795,vanilla liqueur
14854,77795,whipped cream
14855,262900,white creme de menthe
14856,262900,sugar
14857,262900,black coffee
14858,262900,double cream
14859,262900,mint chocolate
14860,184200,green creme de menthe
14861,184200,amarula cream liqueur
14862,184200,cream
14863,107249,milk
14864,107249,half-and-half
14865,107249,creme de menthe
14866,107249,espresso
14867,107249,sugar
14868,61912,hot chocolate powder
14869,61912,boiling water
14870,61912,peppermint schnapps
14871,61912,frozen whipped topping
14872,56516,chocolate syrup
14873,56516,sugar
14874,56516,milk
14875,56516,peppermint schnapps
14876,56516,cool whip
14877,146259,vodka
14878,146259,whipping cream
14879,146259,sweetened condensed milk
14880,146259,chocolate syrup
14881,146259,vanilla
14882,146259,peppermint extract
14883,144941,vodka
14884,144941,creme de menthe
14885,144941,creme de cacao
14886,144941,kahlua
14887,144941,ice
14888,291493,peppermint schnapps
14889,291493,hersheys chocolate syrup
14890,100269,tequila
14891,100269,triple sec
